Date,Open,High,Low,Close,Adj Close,Volume
2022-04-20,371.708008,372.398987,370.398010,371.696014,371.696014,0
2022-04-21,370.541992,372.221008,370.058014,370.488007,370.488007,0
2022-04-22,370.273987,371.791992,369.546997,370.308014,370.308014,0
2022-04-25,370.484009,374.665009,370.458008,370.372009,370.372009,0
2022-04-26,371.931000,376.821014,371.282990,372.046997,372.046997,0
2022-04-27,376.859009,380.386993,376.364990,376.834015,376.834015,0
2022-04-28,377.835999,378.579987,375.197998,377.855988,377.855988,0
2022-04-29,378.239014,379.221008,376.376007,378.229004,378.229004,0
2022-05-02,377.770996,382.669006,377.240997,377.778015,377.778015,0
2022-05-03,381.022003,382.490997,380.674988,381.522003,381.522003,0
2022-05-04,380.653992,381.567993,375.765015,380.606995,380.606995,0
2022-05-05,375.471985,381.350006,375.234009,375.485992,375.485992,0
2022-05-06,380.071991,383.790985,379.434998,380.069000,380.069000,0
2022-05-09,380.424011,384.462006,379.802002,380.417999,380.417999,0
2022-05-10,379.699005,380.764008,378.089996,379.820007,379.820007,0
2022-05-11,379.500000,380.621002,378.795013,379.480988,379.480988,0
2022-05-12,379.200989,384.041992,379.144989,379.212006,379.212006,0
2022-05-13,382.733002,386.230988,382.304993,382.734009,382.734009,0
2022-05-16,385.252014,390.867004,384.440002,385.282013,385.282013,0
2022-05-17,389.511993,390.187012,385.503998,389.549988,389.549988,0
2022-05-18,385.799988,385.928009,381.528015,385.320007,385.320007,0
2022-05-19,383.705994,387.112000,382.675995,383.670990,383.670990,0
2022-05-20,384.023987,385.164001,382.335999,384.230011,384.230011,0
2022-05-23,383.161011,383.785004,381.231995,383.160004,383.160004,0
2022-05-24,381.839996,384.527008,380.729004,381.773010,381.773010,0
2022-05-25,382.707001,388.971008,381.696991,382.553009,382.553009,0
2022-05-26,392.403992,395.885010,389.473999,392.367004,392.367004,0
2022-05-27,391.147003,394.136993,390.264008,391.104004,391.104004,0
2022-05-30,393.704987,394.579987,391.690002,392.817993,392.817993,0
2022-05-31,392.501007,396.850006,392.501007,392.316010,392.316010,0
2022-06-01,396.673004,398.548004,394.130005,396.600006,396.600006,0
2022-06-02,396.153015,396.862000,393.709991,396.269989,396.269989,0
2022-06-03,394.333008,395.774994,391.651001,393.863007,393.863007,0
2022-06-06,391.506989,392.147003,387.197998,391.431000,391.431000,0
2022-06-07,386.989990,390.188995,386.601990,387.067993,387.067993,0
2022-06-08,388.204010,395.304993,387.630005,387.553009,387.553009,0
2022-06-09,394.950012,396.571991,394.033997,394.989990,394.989990,0
2022-06-10,394.981995,399.324005,394.557007,395.037994,395.037994,0
2022-06-13,397.317993,402.808990,396.936005,397.364990,397.364990,0
2022-06-14,399.449005,400.722992,397.600006,399.641998,399.641998,0
2022-06-15,400.640991,401.082001,396.596985,400.782013,400.782013,0
2022-06-16,397.149994,400.528015,394.464996,397.292999,397.292999,0
2022-06-17,398.606995,401.216003,397.584015,398.420990,398.420990,0
2022-06-20,398.212006,400.739014,396.289001,398.112000,398.112000,0
2022-06-21,396.725006,397.169006,394.259003,396.709991,396.709991,0
2022-06-22,394.184998,397.178009,393.862000,394.145996,394.145996,0
2022-06-23,395.615997,400.373993,395.308014,395.588989,395.588989,0
2022-06-24,399.309998,402.001007,399.154999,399.282990,399.282990,0
2022-06-27,400.346008,404.511993,400.200989,400.316986,400.316986,0
2022-06-28,402.390991,402.440002,396.141998,402.381012,402.381012,0
2022-06-29,396.854004,397.625000,393.559998,396.842987,396.842987,0
2022-06-30,392.399994,397.549011,392.200989,393.684998,393.684998,0
2022-07-01,396.201996,401.945007,396.184998,396.197998,396.197998,0
2022-07-04,400.376007,403.299988,399.549988,400.373993,400.373993,0
2022-07-05,402.226013,409.528992,401.360992,402.246002,402.246002,0
2022-07-06,406.709015,416.579010,406.145996,407.253998,407.253998,0
2022-07-07,409.243988,415.251007,402.316010,409.227997,409.227997,0
2022-07-08,402.493988,407.739014,401.117004,402.434998,402.434998,0
2022-07-11,403.246002,411.759003,403.184998,403.178986,403.178986,0
2022-07-12,407.131989,414.554993,404.971008,407.056000,407.056000,0
2022-07-13,406.987000,410.777008,406.339996,406.359985,406.359985,0
2022-07-14,410.571014,412.285004,405.755005,410.470001,410.470001,0
2022-07-15,406.183990,406.881989,400.924988,406.088013,406.088013,0
2022-07-18,400.664001,403.404999,399.348999,400.690002,400.690002,0
2022-07-19,400.618988,401.519989,396.375000,400.822998,400.822998,0
2022-07-20,397.846008,400.259003,395.563995,398.010010,398.010010,0
2022-07-21,398.082001,402.842010,396.756989,398.196014,398.196014,0
2022-07-22,398.721008,398.977997,396.208008,398.411987,398.411987,0
2022-07-25,396.885010,399.166992,394.839996,396.851990,396.851990,0
2022-07-26,397.299988,402.088989,396.881989,398.885010,398.885010,0
2022-07-27,400.842987,406.571014,400.174011,400.653992,400.653992,0
2022-07-28,403.032013,408.373993,402.292999,402.980988,402.980988,0
2022-07-29,404.165009,405.903992,402.221985,404.493988,404.493988,0
2022-08-01,403.023987,404.388000,399.238007,402.908997,402.908997,0
2022-08-02,400.239990,401.063995,395.476013,400.342010,400.342010,0
2022-08-03,398.096985,398.842010,393.993011,398.299011,398.299011,0
2022-08-04,394.105011,396.661987,393.954987,394.194000,394.194000,0
2022-08-05,394.580994,394.875000,393.187988,394.703003,394.703003,0
2022-08-08,393.829987,394.640015,391.847992,393.785004,393.785004,0
2022-08-09,394.091003,398.019989,393.846985,393.902008,393.902008,0
2022-08-10,396.470001,401.242004,393.000000,396.231995,396.231995,0
2022-08-11,395.207001,395.350006,392.897003,395.173004,395.173004,0
2022-08-12,394.135010,394.787994,391.529999,394.601990,394.601990,0
2022-08-15,391.945007,399.690002,391.799988,391.967987,391.967987,0
2022-08-16,398.544006,406.178009,398.264008,398.871002,398.871002,0
2022-08-17,403.250000,408.079987,402.766998,403.250000,403.250000,0
2022-08-18,403.200012,407.821014,402.101013,403.230988,403.230988,0
2022-08-19,406.088013,408.386993,404.070007,406.115997,406.115997,0
2022-08-22,404.078003,409.970001,403.817993,403.862000,403.862000,0
2022-08-23,406.660004,414.058014,406.135986,408.881989,408.881989,0
2022-08-24,413.542999,414.630005,409.117004,413.492004,413.492004,0
2022-08-25,409.026001,411.821014,406.825989,409.119995,409.119995,0
2022-08-26,410.441986,413.152008,408.528992,410.988007,410.988007,0
2022-08-29,410.950989,412.705994,407.911987,409.782013,409.782013,0
2022-08-30,407.311005,408.598999,402.636993,407.395996,407.395996,0
2022-08-31,402.093994,405.394012,400.667999,402.126007,402.126007,0
2022-09-01,399.997986,401.981995,397.809998,400.066986,400.066986,0
2022-09-02,401.652008,403.122986,397.713013,401.602997,401.602997,0
2022-09-05,400.308990,404.977997,400.006989,400.161011,400.161011,0
2022-09-06,403.661987,403.895996,401.575012,403.876007,403.876007,0
2022-09-07,403.444000,404.459991,396.391998,403.460999,403.460999,0
2022-09-08,395.567993,399.549988,393.921997,395.604004,395.604004,0
2022-09-09,396.852997,397.346985,394.390015,396.856995,396.856995,0
2022-09-12,395.667999,397.786987,394.075012,395.653992,395.653992,0
2022-09-13,397.144012,398.760010,396.041992,397.605011,397.605011,0
2022-09-14,399.257996,406.067993,398.415985,399.040985,399.040985,0
2022-09-15,404.846008,408.734009,404.467010,405.355011,405.355011,0
2022-09-16,408.923004,409.131012,403.187988,408.987000,408.987000,0
2022-09-19,403.936005,405.181000,400.209991,403.773987,403.773987,0
2022-09-20,398.309998,400.195007,396.601013,398.307007,398.307007,0
2022-09-21,401.290009,407.240997,399.755005,401.065002,401.065002,0
2022-09-22,406.200012,408.069000,404.373993,406.888000,406.888000,0
2022-09-23,405.001007,406.998993,404.968994,405.039001,405.039001,0
2022-09-26,405.290985,409.738007,404.682007,405.278992,405.278992,0
2022-09-27,407.628998,408.783997,404.088013,407.782990,407.782990,0
2022-09-28,407.209015,415.316986,406.903015,407.252014,407.252014,0
2022-09-29,413.184998,423.695007,413.076996,412.766998,412.766998,0
2022-09-30,420.970001,423.235992,419.403992,421.011993,421.011993,0
2022-10-03,421.294006,425.774994,419.657013,421.054993,421.054993,0
2022-10-04,418.244995,419.687012,416.045990,418.300995,418.300995,0
2022-10-05,419.065002,425.841003,419.049988,419.196014,419.196014,0
2022-10-06,421.437988,423.890015,420.730011,421.425995,421.425995,0
2022-10-07,423.226990,424.877991,422.619995,423.309998,423.309998,0
2022-10-10,423.467010,428.433014,423.358002,423.325012,423.325012,0
2022-10-11,425.875000,429.845001,425.630005,426.115997,426.115997,0
2022-10-12,428.928009,432.753998,428.490997,429.105988,429.105988,0
2022-10-13,431.723999,433.812012,428.942993,431.815002,431.815002,0
2022-10-14,428.572998,429.039001,415.631989,428.369995,428.369995,0
2022-10-17,416.651001,419.027008,410.761993,416.816010,416.816010,0
2022-10-18,411.532990,413.803986,409.755005,411.470001,411.470001,0
2022-10-19,413.022003,414.760010,410.911987,413.191986,413.191986,0
2022-10-20,413.423004,413.627014,406.907990,413.582001,413.582001,0
2022-10-21,408.464996,415.403992,407.951996,408.640015,408.640015,0
2022-10-24,405.872986,414.424011,405.863007,406.509003,406.509003,0
2022-10-25,414.109985,414.752014,410.511993,414.016998,414.016998,0
2022-10-26,413.967987,414.145996,406.647003,413.988007,413.988007,0
2022-10-27,408.356995,412.165009,407.285004,408.864014,408.864014,0
2022-10-28,409.183990,412.963013,408.208008,408.804993,408.804993,0
2022-10-31,411.131012,412.868988,409.106995,410.843994,410.843994,0
2022-11-01,408.997009,409.283997,405.454987,409.036011,409.036011,0
2022-11-02,406.276001,408.653015,405.691986,406.458008,406.458008,0
2022-11-03,407.364014,410.546997,406.050995,407.362000,407.362000,0
2022-11-04,405.747009,407.282990,400.868988,405.753998,405.753998,0
2022-11-07,402.463989,403.019989,398.742004,402.450012,402.450012,0
2022-11-08,400.506989,403.144012,399.278015,400.510986,400.510986,0
2022-11-09,401.865997,405.506989,401.681000,401.828003,401.828003,0
2022-11-10,402.372986,403.114014,398.242004,402.380005,402.380005,0
2022-11-11,401.307007,405.306000,400.187988,401.234985,401.234985,0
2022-11-14,403.989990,410.770996,403.786987,404.007996,404.007996,0
2022-11-15,409.148987,409.290009,404.890991,409.040009,409.040009,0
2022-11-16,412.045013,412.358002,405.971008,412.039001,412.039001,0
2022-11-17,409.019012,415.734985,407.739990,409.049988,409.049988,0
2022-11-18,411.005005,412.286011,405.239990,411.000000,411.000000,0
2022-11-21,406.908997,410.846008,406.584991,406.907013,406.907013,0
2022-11-22,408.618011,409.277008,406.265015,408.605988,408.605988,0
2022-11-23,405.988007,411.054993,404.367004,406.028992,406.028992,0
2022-11-24,410.218994,415.531006,409.432007,410.187988,410.187988,0
2022-11-25,412.812988,414.036011,409.050995,412.829987,412.829987,0
2022-11-28,408.838013,409.138000,405.463989,408.944000,408.944000,0
2022-11-29,406.450012,409.584015,405.540985,406.447998,406.447998,0
2022-11-30,405.850006,410.029999,405.105011,405.838989,405.838989,0
2022-12-01,408.803986,413.425995,407.773010,408.598999,408.598999,0
2022-12-02,412.016998,412.522003,408.048004,412.053986,412.053986,0
2022-12-05,408.894012,413.621002,408.444000,408.932007,408.932007,0
2022-12-06,412.868988,415.647003,411.924988,412.878998,412.878998,0
2022-12-07,411.170990,413.675995,408.587006,411.022003,411.022003,0
2022-12-08,410.190002,419.472992,410.190002,410.522003,410.522003,0
2022-12-09,418.346985,419.337006,414.559998,418.360992,418.360992,0
2022-12-12,418.585999,420.250000,415.453003,418.610992,418.610992,0
2022-12-13,414.281006,414.300995,407.876007,414.282013,414.282013,0
2022-12-14,410.269012,410.834991,403.411011,410.226990,410.226990,0
2022-12-15,405.173004,408.394012,403.537994,405.216003,405.216003,0
2022-12-16,406.317993,407.264008,405.333008,406.277008,406.277008,0
2022-12-19,405.673004,405.898987,402.207001,405.759003,405.759003,0
2022-12-20,403.196014,405.299988,401.908997,403.205994,403.205994,0
2022-12-21,401.954987,403.045013,401.031006,402.054993,402.054993,0
2022-12-22,401.528015,403.092987,400.445007,401.928986,401.928986,0
2022-12-23,400.389008,401.255005,399.549988,400.415985,400.415985,0
2022-12-26,398.657990,399.541992,398.657990,399.100006,399.100006,0
2022-12-27,399.885986,404.088989,399.380005,399.875000,399.875000,0
2022-12-28,400.694000,403.847992,400.260010,400.697998,400.697998,0
2022-12-29,401.265991,402.858002,399.311005,401.425995,401.425995,0
2022-12-30,399.450012,402.016998,399.067993,399.441986,399.441986,0
2023-01-02,397.796997,402.527008,397.350006,397.812012,397.812012,0
2023-01-03,401.139008,404.084991,399.845001,401.140015,401.140015,0
2023-01-04,399.897003,400.000000,394.351013,399.901001,399.901001,0
2023-01-05,395.424988,397.493988,394.830994,395.407990,395.407990,0
2023-01-06,395.842987,397.283997,394.756012,395.809998,395.809998,0
2023-01-09,394.250000,398.515015,393.346985,394.151001,394.151001,0
2023-01-10,396.614990,399.694000,396.010010,396.596008,396.596008,0
2023-01-11,398.408997,400.321014,397.750000,398.408997,398.408997,0
2023-01-12,397.851990,399.835999,397.234985,398.169006,398.169006,0
2023-01-13,397.196991,398.553986,394.747009,397.136993,397.136993,0
2023-01-16,396.118011,400.091003,395.239990,396.122009,396.122009,0
2023-01-17,398.500000,401.020996,395.832001,398.500000,398.500000,0
2023-01-18,396.460999,396.891998,391.951996,396.444000,396.444000,0
2023-01-19,394.557007,396.804993,393.790009,394.582001,394.582001,0
2023-01-20,393.933014,396.690002,392.989990,394.009003,394.009003,0
2023-01-23,392.946991,397.436005,391.911987,392.968994,392.968994,0
2023-01-24,395.135986,397.679993,389.303986,395.058014,395.058014,0
2023-01-25,389.122009,390.691010,387.226013,389.108002,389.108002,0
2023-01-26,386.756989,389.273987,386.106995,386.734009,386.734009,0
2023-01-27,387.528992,390.291992,386.963013,387.528992,387.528992,0
2023-01-30,390.253998,392.459015,388.967987,390.244995,390.244995,0
2023-01-31,389.726990,391.826996,388.389008,389.759003,389.759003,0
2023-02-01,390.958008,391.184998,389.350006,390.889008,390.889008,0
2023-02-02,389.690002,389.744995,384.516998,389.625000,389.625000,0
2023-02-03,384.936005,388.765991,384.472992,384.931000,384.931000,0
2023-02-06,387.487000,395.653015,387.328003,387.433014,387.433014,0
2023-02-07,394.304993,395.938995,392.016998,394.403015,394.403015,0
2023-02-08,392.112000,392.123993,386.618011,392.101990,392.101990,0
2023-02-09,386.290009,386.643005,384.141998,386.348999,386.348999,0
2023-02-10,387.416992,391.596985,386.537994,387.394989,387.394989,0
2023-02-13,386.800995,388.660004,381.506989,386.796997,386.796997,0
2023-02-14,382.540985,384.113007,377.764008,382.526001,382.526001,0
2023-02-15,377.377014,381.342987,377.350006,377.367004,377.367004,0
2023-02-16,378.940002,384.351990,378.940002,378.940002,378.940002,0
2023-02-17,383.618011,387.274994,383.255005,383.550995,383.550995,0
2023-02-20,383.463013,384.022003,381.744995,383.371002,383.371002,0
2023-02-21,382.433014,385.356995,381.320007,382.423004,382.423004,0
2023-02-22,382.727997,384.692993,380.338013,382.658997,382.658997,0
2023-02-23,381.010010,382.011993,379.881012,381.075012,381.075012,0
2023-02-24,380.721985,382.489014,379.481995,380.687012,380.687012,0
2023-02-27,379.705994,381.170013,376.878998,379.729004,379.729004,0
2023-02-28,377.563995,379.957001,376.473999,377.565002,377.565002,0
2023-03-01,377.904999,378.606995,372.619995,377.897003,377.897003,0
2023-03-02,372.891998,376.739014,372.605988,372.746002,372.746002,0
2023-03-03,375.912994,379.325012,375.802002,375.924988,375.924988,0
2023-03-06,378.385010,379.579987,376.046997,378.359985,378.359985,0
2023-03-07,376.542999,379.489014,375.867004,376.673004,376.673004,0
2023-03-08,378.360992,381.739990,377.492004,378.376007,378.376007,0
2023-03-09,378.110992,380.524994,377.618988,377.500000,377.500000,0
2023-03-10,382.859985,385.432007,381.593994,382.855011,382.855011,0
2023-03-13,381.765991,393.100006,381.007996,381.816010,381.816010,0
2023-03-14,392.605011,396.221985,387.510986,392.621002,392.621002,0
2023-03-15,389.204010,400.276001,388.321991,389.208008,389.208008,0
2023-03-16,396.003998,401.247986,393.354004,396.006012,396.006012,0
2023-03-17,394.070007,398.791992,391.940002,397.320007,397.320007,0
