Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,0.644749,0.645911,0.642500,0.644749,0.644749,0
2022-05-25,0.644891,0.651449,0.642719,0.644891,0.644891,0
2022-05-26,0.647979,0.650102,0.644870,0.647979,0.647979,0
2022-05-27,0.648239,0.655012,0.647459,0.648239,0.648239,0
2022-05-30,0.653410,0.656129,0.653279,0.653410,0.653410,0
2022-05-31,0.655828,0.656448,0.648450,0.655828,0.655828,0
2022-06-01,0.651861,0.654099,0.646638,0.651861,0.651861,0
2022-06-02,0.648059,0.655600,0.646149,0.648059,0.648059,0
2022-06-03,0.656039,0.657570,0.650542,0.656039,0.656039,0
2022-06-06,0.650910,0.653761,0.648639,0.650910,0.650910,0
2022-06-07,0.648559,0.649089,0.642401,0.648559,0.648559,0
2022-06-08,0.648071,0.648600,0.643629,0.648071,0.648071,0
2022-06-09,0.644371,0.646128,0.639939,0.644371,0.644371,0
2022-06-10,0.638570,0.643488,0.635179,0.638570,0.638570,0
2022-06-13,0.633730,0.634848,0.625919,0.633730,0.633730,0
2022-06-14,0.627542,0.629200,0.621469,0.627542,0.627542,0
2022-06-15,0.622680,0.626382,0.621852,0.622680,0.622680,0
2022-06-16,0.629259,0.633870,0.623441,0.629259,0.629259,0
2022-06-17,0.636072,0.636080,0.627030,0.636072,0.636072,0
2022-06-20,0.632559,0.636412,0.630660,0.632559,0.632559,0
2022-06-21,0.633742,0.636351,0.631892,0.633742,0.633742,0
2022-06-22,0.631780,0.631772,0.624500,0.631780,0.631780,0
2022-06-23,0.627101,0.631122,0.624949,0.627101,0.627101,0
2022-06-24,0.628618,0.632691,0.627849,0.628618,0.628618,0
2022-06-27,0.631429,0.632479,0.628370,0.631429,0.631429,0
2022-06-28,0.629410,0.631381,0.624670,0.629410,0.629410,0
2022-06-29,0.623710,0.625970,0.620578,0.623710,0.623710,0
2022-06-30,0.622510,0.624852,0.619959,0.622510,0.622510,0
2022-07-01,0.624029,0.624731,0.614919,0.624029,0.624029,0
2022-07-04,0.620879,0.625231,0.619778,0.620879,0.620879,0
2022-07-05,0.621570,0.622700,0.612580,0.621570,0.621570,0
2022-07-06,0.616591,0.619149,0.613392,0.616591,0.616591,0
2022-07-07,0.615500,0.619490,0.614130,0.615500,0.615500,0
2022-07-08,0.617909,0.620690,0.613501,0.617909,0.617909,0
2022-07-11,0.618609,0.618540,0.610039,0.618609,0.618609,0
2022-07-12,0.612231,0.614621,0.610139,0.612231,0.612231,0
2022-07-13,0.612321,0.617238,0.608239,0.612321,0.612321,0
2022-07-14,0.610859,0.613500,0.606219,0.610859,0.610859,0
2022-07-15,0.613031,0.617761,0.611901,0.613031,0.613031,0
2022-07-18,0.618969,0.619809,0.615029,0.618969,0.618969,0
2022-07-19,0.615320,0.624029,0.614251,0.615320,0.615320,0
2022-07-20,0.623360,0.627258,0.623131,0.623360,0.623360,0
2022-07-21,0.622522,0.624231,0.618620,0.622522,0.622522,0
2022-07-22,0.624399,0.630179,0.621261,0.624399,0.624399,0
2022-07-25,0.623391,0.627971,0.621891,0.623391,0.623391,0
2022-07-26,0.625841,0.628011,0.622611,0.625841,0.625841,0
2022-07-27,0.624130,0.624731,0.619728,0.624130,0.624130,0
2022-07-28,0.626029,0.629279,0.625250,0.626029,0.626029,0
2022-07-29,0.629568,0.632931,0.622111,0.629568,0.629568,0
2022-08-01,0.627912,0.635280,0.627971,0.627912,0.627912,0
2022-08-02,0.633180,0.634300,0.627219,0.633180,0.633180,0
2022-08-03,0.622130,0.627301,0.621400,0.622130,0.622130,0
2022-08-04,0.626739,0.631600,0.626731,0.626739,0.626739,0
2022-08-05,0.629711,0.631030,0.621469,0.629711,0.629711,0
2022-08-08,0.623970,0.630310,0.623162,0.623970,0.623970,0
2022-08-09,0.628939,0.630350,0.627219,0.628939,0.628939,0
2022-08-10,0.628579,0.643062,0.627608,0.628579,0.628579,0
2022-08-11,0.640640,0.646191,0.638530,0.640640,0.640640,0
2022-08-12,0.643422,0.646789,0.642339,0.643422,0.643422,0
2022-08-15,0.644949,0.645349,0.635659,0.644949,0.644949,0
2022-08-16,0.636290,0.637089,0.631880,0.636290,0.636290,0
2022-08-17,0.634341,0.638101,0.625959,0.634341,0.634341,0
2022-08-18,0.627608,0.631058,0.624961,0.627608,0.627608,0
2022-08-19,0.624500,0.624891,0.617219,0.624500,0.624500,0
2022-08-22,0.617620,0.621210,0.615730,0.617620,0.617620,0
2022-08-23,0.617669,0.624372,0.616109,0.617669,0.617669,0
2022-08-24,0.620729,0.623970,0.616451,0.620729,0.620729,0
2022-08-25,0.618169,0.625160,0.617791,0.618169,0.618169,0
2022-08-26,0.621670,0.623169,0.615760,0.621670,0.621670,0
2022-08-29,0.611299,0.616709,0.610299,0.611299,0.611299,0
2022-08-30,0.616071,0.619410,0.612441,0.616071,0.616071,0
2022-08-31,0.613219,0.615430,0.611180,0.613219,0.613219,0
2022-09-01,0.611120,0.611490,0.606189,0.611120,0.611120,0
2022-09-02,0.608491,0.614039,0.605199,0.608491,0.608491,0
2022-09-05,0.608632,0.610542,0.607899,0.608632,0.608632,0
2022-09-06,0.610549,0.612862,0.603741,0.610549,0.610549,0
2022-09-07,0.603300,0.604029,0.599760,0.603300,0.603300,0
2022-09-08,0.606252,0.607788,0.603260,0.606252,0.606252,0
2022-09-09,0.607040,0.615222,0.606888,0.607040,0.607040,0
2022-09-12,0.611292,0.615748,0.609808,0.611292,0.611292,0
2022-09-13,0.614670,0.616211,0.601171,0.614670,0.614670,0
2022-09-14,0.600510,0.602391,0.597861,0.600510,0.600510,0
2022-09-15,0.601688,0.602040,0.597361,0.601688,0.601688,0
2022-09-16,0.595770,0.598900,0.594410,0.595770,0.595770,0
2022-09-19,0.599560,0.600082,0.593092,0.599560,0.599560,0
2022-09-20,0.596680,0.597571,0.588810,0.596680,0.596680,0
2022-09-21,0.590190,0.590671,0.587330,0.590190,0.590190,0
2022-09-22,0.582941,0.588720,0.580579,0.582941,0.582941,0
2022-09-23,0.584830,0.585700,0.575629,0.584830,0.584830,0
2022-09-26,0.574191,0.575271,0.566040,0.574191,0.574191,0
2022-09-27,0.566550,0.572240,0.564051,0.566550,0.566550,0
2022-09-28,0.563139,0.570311,0.556861,0.563139,0.563139,0
2022-09-29,0.571850,0.572040,0.564902,0.571850,0.571850,0
2022-09-30,0.574231,0.574129,0.564140,0.574231,0.574231,0
2022-10-03,0.561861,0.573109,0.561539,0.561861,0.561861,0
2022-10-04,0.571961,0.575811,0.568221,0.571961,0.571961,0
2022-10-05,0.573730,0.580030,0.566181,0.573730,0.573730,0
2022-10-06,0.577601,0.581429,0.564280,0.577601,0.577601,0
2022-10-07,0.566069,0.567369,0.561199,0.566069,0.566069,0
2022-10-10,0.560680,0.562939,0.554720,0.560680,0.560680,0
2022-10-11,0.557240,0.564181,0.553679,0.557240,0.557240,0
2022-10-12,0.558481,0.561571,0.556140,0.558481,0.558481,0
2022-10-13,0.561139,0.563800,0.551700,0.561139,0.561139,0
2022-10-14,0.563911,0.568140,0.556449,0.563911,0.563911,0
2022-10-17,0.557600,0.564761,0.555349,0.557600,0.557600,0
2022-10-18,0.565668,0.571850,0.564681,0.565668,0.565668,0
2022-10-19,0.569479,0.570750,0.565740,0.569479,0.569479,0
2022-10-20,0.566271,0.573980,0.562582,0.566271,0.566271,0
2022-10-21,0.566919,0.575530,0.560171,0.566919,0.566919,0
2022-10-24,0.576399,0.576508,0.565880,0.576399,0.576399,0
2022-10-25,0.570499,0.577971,0.567398,0.570499,0.570499,0
2022-10-26,0.574320,0.584269,0.572780,0.574320,0.574320,0
2022-10-27,0.584000,0.587020,0.579200,0.584000,0.584000,0
2022-10-28,0.582802,0.587309,0.578479,0.582802,0.582802,0
2022-10-31,0.580191,0.583611,0.577601,0.580191,0.580191,0
2022-11-01,0.582520,0.590232,0.582089,0.582520,0.582520,0
2022-11-02,0.584789,0.589102,0.584010,0.584789,0.584789,0
2022-11-03,0.581341,0.583870,0.574280,0.581341,0.581341,0
2022-11-04,0.576921,0.591649,0.575791,0.576921,0.576921,0
2022-11-07,0.589421,0.594541,0.587530,0.589421,0.589421,0
2022-11-08,0.594018,0.599970,0.590120,0.594018,0.594018,0
2022-11-09,0.596321,0.596321,0.588408,0.596321,0.596321,0
2022-11-10,0.588630,0.601732,0.584221,0.588630,0.588630,0
2022-11-11,0.601779,0.611131,0.598591,0.601779,0.601779,0
2022-11-14,0.610530,0.612100,0.606288,0.610530,0.610530,0
2022-11-15,0.608999,0.619951,0.608661,0.608999,0.608999,0
2022-11-16,0.616561,0.619471,0.613200,0.616561,0.616561,0
2022-11-17,0.615029,0.616869,0.606649,0.615029,0.615029,0
2022-11-18,0.612892,0.620540,0.612771,0.612892,0.612892,0
2022-11-21,0.616781,0.616599,0.608961,0.616781,0.616781,0
2022-11-22,0.609849,0.616200,0.609671,0.609849,0.609849,0
2022-11-23,0.615650,0.623659,0.614070,0.615650,0.615650,0
2022-11-24,0.625281,0.628931,0.623932,0.625281,0.625281,0
2022-11-25,0.625970,0.627731,0.621980,0.625970,0.625970,0
2022-11-28,0.621670,0.624442,0.619272,0.621670,0.621670,0
2022-11-29,0.616401,0.625320,0.616299,0.616401,0.616401,0
2022-11-30,0.619690,0.624922,0.619240,0.619690,0.619690,0
2022-12-01,0.631441,0.639959,0.630871,0.631441,0.631441,0
2022-12-02,0.636979,0.641182,0.633032,0.636979,0.636979,0
2022-12-05,0.640459,0.644500,0.630601,0.640459,0.640459,0
2022-12-06,0.632260,0.635469,0.630541,0.632260,0.632260,0
2022-12-07,0.632439,0.638362,0.631130,0.632439,0.632439,0
2022-12-08,0.635409,0.638810,0.632879,0.635409,0.635409,0
2022-12-09,0.637861,0.642640,0.636809,0.637861,0.637861,0
2022-12-12,0.639321,0.642219,0.636740,0.639321,0.639321,0
2022-12-13,0.638782,0.651309,0.637519,0.638782,0.638782,0
2022-12-14,0.645390,0.646199,0.643368,0.645390,0.645390,0
2022-12-15,0.645390,0.646442,0.634031,0.645390,0.645390,0
2022-12-16,0.634300,0.638680,0.634268,0.634300,0.634300,0
2022-12-19,0.637150,0.640911,0.634401,0.637150,0.637150,0
2022-12-20,0.636161,0.639198,0.630239,0.636161,0.636161,0
2022-12-21,0.634429,0.634751,0.627912,0.634429,0.634429,0
2022-12-22,0.628951,0.633100,0.624590,0.628951,0.628951,0
2022-12-23,0.625199,0.630481,0.623461,0.625199,0.625199,0
2022-12-26,0.629290,0.644680,0.625700,0.629290,0.629290,0
2022-12-27,0.630700,0.631880,0.627081,0.630700,0.630700,0
2022-12-28,0.627329,0.635461,0.625911,0.627329,0.627329,0
2022-12-29,0.631840,0.635312,0.630001,0.631840,0.631840,0
2022-12-30,0.634590,0.637198,0.631202,0.634590,0.634590,0
2023-01-02,0.637480,0.637460,0.631740,0.637480,0.637480,0
2023-01-03,0.632639,0.636262,0.620090,0.632639,0.632639,0
2023-01-04,0.624711,0.635098,0.624711,0.624711,0.624711,0
2023-01-05,0.628512,0.630851,0.621218,0.628512,0.628512,0
2023-01-06,0.623080,0.633999,0.619322,0.623080,0.623080,0
2023-01-09,0.635910,0.641211,0.634639,0.635910,0.635910,0
2023-01-10,0.636951,0.638990,0.634441,0.636951,0.636951,0
2023-01-11,0.637190,0.638900,0.633641,0.637190,0.637190,0
2023-01-12,0.636768,0.641589,0.632859,0.636768,0.636768,0
2023-01-13,0.638782,0.641560,0.633621,0.638782,0.638782,0
2023-01-16,0.638508,0.642711,0.636250,0.638508,0.638508,0
2023-01-17,0.638990,0.643720,0.636829,0.638990,0.638990,0
2023-01-18,0.643290,0.652771,0.642570,0.643290,0.643290,0
2023-01-19,0.644550,0.644928,0.636691,0.644550,0.644550,0
2023-01-20,0.639550,0.646722,0.639251,0.639550,0.639550,0
2023-01-23,0.648942,0.649958,0.643911,0.648908,0.648908,0
2023-01-24,0.649022,0.652231,0.646672,0.649022,0.649022,0
2023-01-25,0.649330,0.649832,0.645111,0.649330,0.649330,0
2023-01-26,0.648412,0.651182,0.645899,0.648412,0.648412,0
2023-01-27,0.649089,0.651220,0.646371,0.649089,0.649089,0
2023-01-30,0.649220,0.650830,0.647358,0.649220,0.649220,0
2023-01-31,0.646889,0.647899,0.641420,0.646889,0.646889,0
2023-02-01,0.643820,0.645840,0.641898,0.643820,0.643820,0
2023-02-02,0.651640,0.653838,0.646479,0.651640,0.651640,0
2023-02-03,0.647719,0.648181,0.634409,0.647719,0.647719,0
2023-02-06,0.632771,0.633481,0.627199,0.632771,0.632771,0
2023-02-07,0.630880,0.634160,0.627471,0.630880,0.630880,0
2023-02-08,0.632199,0.634772,0.629790,0.632199,0.632199,0
2023-02-09,0.631461,0.638908,0.630461,0.631461,0.631461,0
2023-02-10,0.632751,0.634691,0.630350,0.632751,0.632751,0
2023-02-13,0.631230,0.636468,0.629061,0.631230,0.631230,0
2023-02-14,0.636140,0.638570,0.629862,0.636140,0.636140,0
2023-02-15,0.633549,0.633328,0.625391,0.633549,0.633549,0
2023-02-16,0.627979,0.630979,0.623609,0.627979,0.627979,0
2023-02-17,0.624539,0.624981,0.619471,0.624539,0.624539,0
2023-02-20,0.623620,0.626300,0.622390,0.623620,0.623620,0
2023-02-21,0.625771,0.626190,0.620929,0.625771,0.625771,0
2023-02-22,0.621620,0.625121,0.620752,0.621620,0.621620,0
2023-02-23,0.622401,0.625160,0.620640,0.622401,0.622401,0
2023-02-24,0.623080,0.624500,0.615279,0.623080,0.623080,0
2023-02-27,0.616561,0.618032,0.613260,0.616561,0.616561,0
2023-02-28,0.616420,0.620709,0.613459,0.616420,0.616420,0
2023-03-01,0.618689,0.627581,0.616690,0.618689,0.618689,0
2023-03-02,0.625700,0.625630,0.620051,0.625700,0.625700,0
2023-03-03,0.622130,0.624181,0.619429,0.622130,0.622130,0
2023-03-06,0.620960,0.622618,0.617421,0.620960,0.620960,0
2023-03-07,0.619840,0.622231,0.612400,0.619840,0.619840,0
2023-03-08,0.611120,0.613791,0.608591,0.611120,0.611120,0
2023-03-09,0.611471,0.615052,0.609920,0.611471,0.611471,0
2023-03-10,0.610121,0.617661,0.609581,0.610121,0.610121,0
2023-03-13,0.616080,0.626421,0.614349,0.616080,0.616080,0
2023-03-14,0.621632,0.624738,0.620201,0.621632,0.621632,0
2023-03-15,0.623069,0.626511,0.617558,0.623069,0.623069,0
2023-03-16,0.616458,0.618280,0.614681,0.616458,0.616458,0
2023-03-17,0.619348,0.627865,0.618888,0.627077,0.627077,0
