Date,Open,High,Low,Close,Adj Close,Volume
2022-04-21,19.973700,20.201210,19.970200,19.973700,19.973700,0
2022-04-22,20.184650,20.376720,20.159201,20.184650,20.184650,0
2022-04-25,20.232000,20.474159,20.229401,20.232000,20.232000,0
2022-04-26,20.214600,20.442949,20.180599,20.214600,20.214600,0
2022-04-27,20.380320,20.528721,20.313000,20.380320,20.380320,0
2022-04-28,20.372299,20.631550,20.335899,20.372299,20.372299,0
2022-04-29,20.441299,20.449499,20.289101,20.441299,20.441299,0
2022-05-02,20.417379,20.480320,20.331200,20.417379,20.417379,0
2022-05-03,20.448200,20.473730,20.271900,20.448200,20.448200,0
2022-05-04,20.280060,20.301710,20.177099,20.280060,20.280060,0
2022-05-05,20.038260,20.311760,19.992599,20.038260,20.038260,0
2022-05-06,20.214701,20.294001,20.071501,20.214701,20.214701,0
2022-05-09,20.176300,20.388500,20.186001,20.176300,20.176300,0
2022-05-10,20.363520,20.431959,20.268000,20.363520,20.363520,0
2022-05-11,20.380360,20.455379,20.220200,20.380360,20.380360,0
2022-05-12,20.319731,20.467300,20.257700,20.319731,20.319731,0
2022-05-13,20.172701,20.250811,20.120899,20.172701,20.172701,0
2022-05-16,20.091261,20.175501,20.034901,20.091261,20.091261,0
2022-05-17,20.019100,20.037331,19.915300,20.019100,20.019100,0
2022-05-18,19.935499,20.007980,19.869600,19.935499,19.935499,0
2022-05-19,20.023001,20.067230,19.862600,20.023001,20.023001,0
2022-05-20,19.923599,19.960030,19.824900,19.923599,19.923599,0
2022-05-23,19.849421,19.888550,19.778151,19.849421,19.849421,0
2022-05-24,19.917959,19.939051,19.785101,19.917959,19.917959,0
2022-05-25,19.842699,19.926149,19.808100,19.842699,19.842699,0
2022-05-26,19.818199,19.862200,19.750099,19.818199,19.818199,0
2022-05-27,19.751900,19.786100,19.539900,19.751900,19.751900,0
2022-05-30,19.570000,19.586679,19.412100,19.570000,19.570000,0
2022-05-31,19.531300,19.732059,19.521900,19.531300,19.531300,0
2022-06-01,19.648741,19.765301,19.590401,19.648741,19.648741,0
2022-06-02,19.713060,19.720301,19.517599,19.713060,19.713060,0
2022-06-03,19.527901,19.609791,19.486799,19.527901,19.527901,0
2022-06-06,19.545219,19.596460,19.460699,19.545219,19.545219,0
2022-06-07,19.555300,19.629940,19.499100,19.555300,19.555300,0
2022-06-08,19.576700,19.679350,19.552299,19.576700,19.576700,0
2022-06-09,19.587099,19.625120,19.518600,19.587099,19.587099,0
2022-06-10,19.676300,19.963800,19.605200,19.676300,19.676300,0
2022-06-13,20.019461,20.496201,20.002100,20.019461,20.019461,0
2022-06-14,20.466801,20.686131,20.341400,20.466801,20.466801,0
2022-06-15,20.560659,20.684250,20.518000,20.560659,20.560659,0
2022-06-16,20.222151,20.697250,20.208799,20.222151,20.222151,0
2022-06-17,20.397200,20.571800,20.295500,20.397200,20.397200,0
2022-06-20,20.294310,20.372700,20.218700,20.294310,20.294310,0
2022-06-21,20.268499,20.281111,20.116301,20.268499,20.268499,0
2022-06-22,20.136999,20.245119,19.997801,20.136999,20.136999,0
2022-06-23,20.049500,20.138670,19.993200,20.049500,20.049500,0
2022-06-24,20.009899,20.076200,19.824921,20.009899,20.009899,0
2022-06-27,19.892559,19.937510,19.808100,19.892559,19.892559,0
2022-06-28,19.902901,20.021099,19.860701,19.902901,19.902901,0
2022-06-29,20.146601,20.205999,20.061600,20.146601,20.146601,0
2022-06-30,20.130360,20.256479,20.112499,20.130360,20.130360,0
2022-07-01,20.102949,20.449690,20.088400,20.102949,20.102949,0
2022-07-04,20.250200,20.334570,20.204599,20.250200,20.250200,0
2022-07-05,20.268400,20.601980,20.222000,20.268400,20.268400,0
2022-07-06,20.522900,20.782970,20.480499,20.522900,20.522900,0
2022-07-07,20.641100,20.672710,20.512501,20.641100,20.641100,0
2022-07-08,20.493999,20.584030,20.365191,20.493999,20.493999,0
2022-07-11,20.462700,20.781549,20.453400,20.462700,20.462700,0
2022-07-12,20.721201,20.925421,20.719900,20.721201,20.721201,0
2022-07-13,20.866461,20.990499,20.708090,20.866461,20.866461,0
2022-07-14,20.790800,21.041849,20.749701,20.790800,20.790800,0
2022-07-15,20.805889,20.886490,20.553301,20.805889,20.805889,0
2022-07-18,20.499599,20.520260,20.320299,20.499599,20.499599,0
2022-07-19,20.445021,20.468269,20.307199,20.445021,20.445021,0
2022-07-20,20.519800,20.587820,20.434401,20.519800,20.519800,0
2022-07-21,20.542101,20.695200,20.475660,20.542101,20.542101,0
2022-07-22,20.654100,20.718790,20.490101,20.654100,20.654100,0
2022-07-25,20.534599,20.578659,20.389099,20.534599,20.534599,0
2022-07-26,20.450701,20.534401,20.398300,20.450701,20.450701,0
2022-07-27,20.453699,20.560390,20.369900,20.453699,20.453699,0
2022-07-28,20.373301,20.442900,20.295500,20.373301,20.373301,0
2022-07-29,20.281200,20.378099,20.195101,20.281200,20.281200,0
2022-08-01,20.374500,20.420799,20.230400,20.374500,20.374500,0
2022-08-02,20.383499,20.529011,20.383699,20.383499,20.383499,0
2022-08-03,20.810909,20.824680,20.553200,20.810909,20.810909,0
2022-08-04,20.492701,20.496599,20.290871,20.492701,20.492701,0
2022-08-05,20.323700,20.487249,20.302700,20.323700,20.323700,0
2022-08-08,20.421400,20.436501,20.244301,20.421400,20.421400,0
2022-08-09,20.240601,20.299271,20.187700,20.240601,20.240601,0
2022-08-10,20.240000,20.266750,19.904400,20.240000,20.240000,0
2022-08-11,20.015100,20.044201,19.894300,20.015100,20.015100,0
2022-08-12,19.933201,19.974100,19.855600,19.933201,19.933201,0
2022-08-15,19.853630,20.005091,19.821800,19.853630,19.853630,0
2022-08-16,19.808300,19.963610,19.802900,19.808300,19.808300,0
2022-08-17,19.903540,20.081020,19.882900,19.903540,19.903540,0
2022-08-18,19.970400,20.091640,19.916500,19.970400,19.970400,0
2022-08-19,20.130159,20.263830,20.117001,20.130159,20.130159,0
2022-08-22,20.189051,20.236521,20.134800,20.189051,20.189051,0
2022-08-23,20.126900,20.158091,19.942499,20.126900,20.126900,0
2022-08-24,19.983681,20.006660,19.879400,19.983681,19.983681,0
2022-08-25,19.902599,19.957821,19.837099,19.902599,19.902599,0
2022-08-26,19.919100,19.969419,19.858200,19.919100,19.919100,0
2022-08-29,20.067801,20.145269,19.964100,20.067801,20.067801,0
2022-08-30,19.984800,20.140301,19.898600,19.984800,19.984800,0
2022-08-31,20.127300,20.236879,20.070299,20.127300,20.127300,0
2022-09-01,20.186661,20.290621,20.133400,20.186661,20.186661,0
2022-09-02,20.166901,20.199310,19.912399,20.166901,20.166901,0
2022-09-05,19.970501,20.022600,19.933901,19.970501,19.970501,0
2022-09-06,19.965599,20.166790,19.934570,19.965599,19.965599,0
2022-09-07,20.131500,20.185381,20.005699,20.131500,20.131500,0
2022-09-08,19.981800,20.095400,19.939699,19.981800,19.981800,0
2022-09-09,19.933500,19.945000,19.857300,19.933500,19.933500,0
2022-09-12,19.859100,19.883659,19.742500,19.859100,19.859100,0
2022-09-13,19.830021,20.091221,19.772800,19.830021,19.830021,0
2022-09-14,20.031900,20.066660,19.940800,20.031900,20.031900,0
2022-09-15,19.951599,20.081421,19.939699,19.951599,19.951599,0
2022-09-16,20.080999,20.157539,20.008200,20.080999,20.080999,0
2022-09-19,20.030220,20.156441,19.971600,20.030220,20.030220,0
2022-09-20,19.903099,20.075621,19.887560,19.903099,19.903099,0
2022-09-21,19.976299,20.039780,19.960400,19.976299,19.976299,0
2022-09-22,20.044100,20.074631,19.833500,20.044100,20.044100,0
2022-09-23,19.919201,20.185600,19.894300,19.919201,19.919201,0
2022-09-26,20.211260,20.371031,20.187500,20.211260,20.211260,0
2022-09-27,20.370741,20.423929,20.254400,20.370741,20.370741,0
2022-09-28,20.368629,20.575760,20.273500,20.368629,20.368629,0
2022-09-29,20.184950,20.274111,20.106300,20.184950,20.184950,0
2022-09-30,20.124559,20.191410,20.043301,20.124559,20.124559,0
2022-10-03,20.117390,20.130880,19.957310,20.117390,20.117390,0
2022-10-04,20.006701,20.044241,19.948500,20.006701,20.006701,0
2022-10-05,19.965191,20.149710,19.929800,19.965191,19.965191,0
2022-10-06,20.033800,20.152330,19.999399,20.033800,20.033800,0
2022-10-07,20.100100,20.131201,20.007999,20.100100,20.100100,0
2022-10-10,20.029800,20.054621,19.934500,20.029800,20.029800,0
2022-10-11,19.940300,20.018009,19.935801,19.940300,19.940300,0
2022-10-12,20.065559,20.111200,19.996700,20.065559,20.065559,0
2022-10-13,19.973200,20.147900,19.937000,19.973200,19.973200,0
2022-10-14,19.975700,20.102180,19.950199,19.975700,19.975700,0
2022-10-17,20.015900,20.043150,19.960300,20.015900,20.015900,0
2022-10-18,19.971800,20.050200,19.947599,19.971800,19.971800,0
2022-10-19,20.018900,20.168301,19.999901,20.018900,20.018900,0
2022-10-20,20.127411,20.156401,20.010401,20.127411,20.127411,0
2022-10-21,20.042761,20.136520,19.893909,20.042761,20.042761,0
2022-10-24,19.932501,20.001850,19.916800,19.932501,19.932501,0
2022-10-25,19.908100,19.936859,19.845699,19.908100,19.908100,0
2022-10-26,19.866600,19.888580,19.797400,19.866600,19.866600,0
2022-10-27,19.943029,20.036131,19.804501,19.943029,19.943029,0
2022-10-28,19.840309,19.888470,19.800100,19.840309,19.840309,0
2022-10-31,19.820200,19.915689,19.795820,19.820200,19.820200,0
2022-11-01,19.793200,19.806400,19.667900,19.793200,19.793200,0
2022-11-02,19.724899,19.737350,19.648800,19.724899,19.724899,0
2022-11-03,19.678400,19.776300,19.625999,19.678400,19.678400,0
2022-11-04,19.670271,19.670000,19.445999,19.670271,19.670271,0
2022-11-07,19.563360,19.574739,19.436501,19.563360,19.563360,0
2022-11-08,19.443100,19.505989,19.423201,19.443100,19.443100,0
2022-11-09,19.537621,19.629150,19.497400,19.537621,19.537621,0
2022-11-10,19.562099,19.597389,19.328899,19.562099,19.562099,0
2022-11-11,19.315510,19.584200,19.256599,19.315510,19.315510,0
2022-11-14,19.514429,19.569969,19.374100,19.514429,19.514429,0
2022-11-15,19.339199,19.393471,19.251101,19.339199,19.339199,0
2022-11-16,19.341200,19.397421,19.269501,19.341200,19.341200,0
2022-11-17,19.333340,19.470400,19.302299,19.333340,19.333340,0
2022-11-18,19.399900,19.530081,19.375700,19.399900,19.399900,0
2022-11-21,19.443199,19.544670,19.408300,19.443199,19.443199,0
2022-11-22,19.531601,19.566799,19.434799,19.531601,19.531601,0
2022-11-23,19.441910,19.447651,19.322100,19.441910,19.441910,0
2022-11-24,19.334999,19.369900,19.325001,19.334999,19.334999,0
2022-11-25,19.381300,19.418100,19.315500,19.381300,19.381300,0
2022-11-28,19.343540,19.364321,19.285299,19.343540,19.343540,0
2022-11-29,19.296301,19.319139,19.026899,19.296301,19.296301,0
2022-11-30,19.232000,19.453190,19.185101,19.232000,19.232000,0
2022-12-01,19.264851,19.343451,19.119301,19.264851,19.264851,0
2022-12-02,19.128300,19.381550,19.108801,19.128300,19.128300,0
2022-12-05,19.382990,19.856001,19.334299,19.382990,19.382990,0
2022-12-06,19.721399,19.853420,19.620899,19.721399,19.721399,0
2022-12-07,19.754400,19.826080,19.642500,19.754400,19.754400,0
2022-12-08,19.666901,19.734440,19.635700,19.666901,19.666901,0
2022-12-09,19.621559,19.836201,19.594900,19.621559,19.621559,0
2022-12-12,19.786699,19.868799,19.716700,19.786699,19.786699,0
2022-12-13,19.847300,19.881451,19.607000,19.847300,19.847300,0
2022-12-14,19.542021,19.742250,19.502701,19.542021,19.542021,0
2022-12-15,19.609400,19.842100,19.608700,19.609400,19.609400,0
2022-12-16,19.749599,19.880199,19.729601,19.749599,19.749599,0
2022-12-19,19.796909,19.834320,19.698400,19.796909,19.796909,0
2022-12-20,19.787600,19.895250,19.674700,19.787600,19.787600,0
2022-12-21,19.754200,19.791651,19.646500,19.754200,19.754200,0
2022-12-22,19.659590,19.678940,19.539700,19.659590,19.659590,0
2022-12-23,19.559500,19.579479,19.401199,19.559500,19.559500,0
2022-12-26,19.337391,19.417101,19.313379,19.337391,19.337391,0
2022-12-27,19.363070,19.450171,19.326000,19.363070,19.363070,0
2022-12-28,19.462099,19.495001,19.372400,19.462099,19.462099,0
2022-12-29,19.422300,19.437500,19.295900,19.422300,19.422300,0
2022-12-30,19.457600,19.585751,19.393801,19.457600,19.457600,0
2023-01-02,19.446600,19.517550,19.443110,19.446600,19.446600,0
2023-01-03,19.458799,19.528740,19.386610,19.458799,19.458799,0
2023-01-04,19.407600,19.409929,19.243299,19.407600,19.407600,0
2023-01-05,19.386801,19.430040,19.326099,19.386801,19.386801,0
2023-01-06,19.318550,19.343410,19.132700,19.318550,19.318550,0
2023-01-09,19.124300,19.190500,19.089600,19.124300,19.124300,0
2023-01-10,19.124500,19.173460,19.077299,19.124500,19.124500,0
2023-01-11,19.059601,19.109980,19.000410,19.059601,19.059601,0
2023-01-12,18.942400,18.978540,18.816429,18.942400,18.942400,0
2023-01-13,18.844311,18.910980,18.755800,18.844311,18.844311,0
2023-01-16,18.774200,18.851919,18.718800,18.774200,18.774200,0
2023-01-17,18.777901,18.829000,18.719700,18.777901,18.777901,0
2023-01-18,18.641500,18.769220,18.555599,18.641500,18.641500,0
2023-01-19,18.874060,19.074499,18.856300,18.874060,18.874060,0
2023-01-20,18.982700,19.017750,18.871000,18.982700,18.982700,0
2023-01-23,18.874189,18.888510,18.780300,18.857771,18.857771,0
2023-01-24,18.813259,18.886900,18.775280,18.813259,18.813259,0
2023-01-25,18.783600,18.848339,18.753901,18.783600,18.783600,0
2023-01-26,18.776199,18.895250,18.772301,18.776199,18.776199,0
2023-01-27,18.796700,18.827591,18.705400,18.796700,18.796700,0
2023-01-30,18.768749,18.804399,18.735800,18.768749,18.768749,0
2023-01-31,18.758600,18.847080,18.723801,18.758600,18.758600,0
2023-02-01,18.842871,18.870411,18.697300,18.842871,18.842871,0
2023-02-02,18.582899,18.630899,18.497601,18.582899,18.582899,0
2023-02-03,18.641399,18.956100,18.630501,18.641399,18.641399,0
2023-02-06,18.990870,19.286119,18.990580,18.990870,18.990870,0
2023-02-07,19.167999,19.175270,19.022200,19.167999,19.167999,0
2023-02-08,18.881500,18.979509,18.816799,18.881500,18.881500,0
2023-02-09,18.934450,18.991390,18.831900,18.934450,18.934450,0
2023-02-10,18.778299,18.828951,18.638901,18.778299,18.778299,0
2023-02-13,18.678400,18.722111,18.602501,18.678400,18.678400,0
2023-02-14,18.565041,18.670750,18.505630,18.565041,18.565041,0
2023-02-15,18.504801,18.741840,18.493000,18.504801,18.504801,0
2023-02-16,18.584551,18.680300,18.506399,18.584551,18.584551,0
2023-02-17,18.548719,18.672520,18.410200,18.548719,18.548719,0
2023-02-20,18.367371,18.434959,18.315500,18.367371,18.367371,0
2023-02-21,18.385201,18.446159,18.330000,18.385201,18.385201,0
2023-02-22,18.429899,18.477091,18.324650,18.429899,18.429899,0
2023-02-23,18.364580,18.453470,18.286400,18.364580,18.364580,0
2023-02-24,18.368660,18.493130,18.338800,18.368660,18.368660,0
2023-02-27,18.391331,18.419950,18.312799,18.391331,18.391331,0
2023-02-28,18.366899,18.410271,18.297400,18.366899,18.366899,0
2023-03-01,18.300940,18.327009,18.063999,18.300940,18.300940,0
2023-03-02,18.115971,18.190269,18.088699,18.115971,18.115971,0
2023-03-03,18.105301,18.115700,17.982840,18.105301,18.105301,0
2023-03-06,17.978001,18.036051,17.936701,17.978001,17.978001,0
2023-03-07,18.001350,18.169991,17.955700,18.001350,18.001350,0
2023-03-08,18.100100,18.121799,17.904341,18.100100,18.100100,0
2023-03-09,17.970751,18.098900,17.885500,17.970751,17.970751,0
2023-03-10,18.329639,18.580460,18.256701,18.329639,18.329639,0
2023-03-13,18.317030,19.144630,18.229300,18.317030,18.317030,0
2023-03-14,18.919081,19.147779,18.588600,18.919081,18.919081,0
2023-03-15,18.600500,19.018400,18.589701,18.600500,18.600500,0
2023-03-16,18.991899,19.174450,18.901800,18.991899,18.991899,0
2023-03-17,18.739540,18.985010,18.627001,18.877001,18.877001,0
